Accused_ID,Accused_Name,Gender,Age,Address,Contact_No,Nationality,Status,Created_At
19895,Padma Das,Female,41,"205, Patel Colony, Delhi",+91-8410279841,Indian,Acquitted,2020-02-06
19896,Geeta Mishra,Female,27,"362, Patel Colony, Hyderabad",+91-8730380898,Indian,Acquitted,2023-12-11
19897,Divya Tiwari,Female,55,"161, MG Road, Lucknow",+91-7340317296,Indian,At Large,2021-01-05
19898,Padma Reddy,Female,51,"250, Patel Colony, Ahmedabad",+91-9876339664,Bangladeshi,Absconding,2022-03-13
19899,Harish Sharma,Male,26,"996, Shivaji Marg, Faridabad",+91-7219367352,Nepali,Arrested,2019-04-30
19900,Meena Gupta,Female,52,"898, Nehru Street, Agra",+91-8094647695,Indian,Arrested,2019-06-14
19901,Radha Reddy,Female,24,"122, Shivaji Marg, Kolkata",+91-7940837118,Indian,Convicted,2022-01-21
19902,Rajesh Joshi,Male,40,"438, Nehru Street, Lucknow",+91-7862298685,Nepali,Arrested,2023-11-11
19903,Suresh Mehta,Male,64,"814, Patel Colony, Srinagar",+91-7267062991,Indian,Absconding,2021-07-15
19904,Ajay Patel,Male,62,"408, MG Road, Ghaziabad",+91-9104405613,Indian,Convicted,2020-12-13
19905,Radha Pandey,Female,63,"912, Gandhi Nagar, Rajkot",+91-9430630782,Indian,At Large,2022-08-18
19906,Arun Kumar,Male,61,"69, MG Road, Jaipur",+91-8395479312,Indian,Convicted,2019-04-23
19907,Ajay Gupta,Male,19,"896, MG Road, Mumbai",+91-7316221896,Indian,Acquitted,2022-09-25
19908,Arun Verma,Male,50,"593, Shivaji Marg, Vasai",+91-7800662729,Indian,Absconding,2023-09-20
19909,Meena Singh,Female,39,"774, Patel Colony, Kolkata",+91-9668633748,Indian,Acquitted,2020-05-30
19910,Lakshmi Verma,Female,30,"129, MG Road, Hyderabad",+91-9139704975,Pakistani,Arrested,2021-11-20
19911,Asha Iyer,Female,26,"964, Nehru Street, Ghaziabad",+91-8811509065,Indian,At Large,2023-05-30
19912,Amit Verma,Male,61,"952, Shivaji Marg, Nashik",+91-7248120899,Bangladeshi,Absconding,2019-01-16
19913,Manoj Rao,Male,61,"588, Shivaji Marg, Chennai",+91-7822285845,Nepali,At Large,2023-05-11
19914,Rahul Sharma,Male,47,"447, Patel Colony, Meerut",+91-8571689428,Indian,At Large,2022-11-22
19915,Priya Pillai,Female,30,"920, MG Road, Pune",+91-7284675600,Indian,Acquitted,2021-03-05
19916,Sunita Iyer,Female,21,"628, Patel Colony, Thane",+91-9374998909,Indian,Arrested,2022-01-20
19917,Nitin Pillai,Male,54,"486, Gandhi Nagar, Lucknow",+91-7989949760,Indian,Convicted,2023-07-28
19918,Arun Tiwari,Male,63,"731, MG Road, Indore",+91-9614017703,Indian,Absconding,2021-03-24
19919,Deepak Rao,Male,65,"918, Patel Colony, Mumbai",+91-9718109046,Sri Lankan,At Large,2023-01-22
19920,Lakshmi Reddy,Female,42,"198, Shivaji Marg, Faridabad",+91-7671328629,Indian,Convicted,2019-09-11
19921,Arun Pillai,Male,18,"26, Gandhi Nagar, Rajkot",+91-9638182784,Indian,Acquitted,2022-05-18
19922,Deepak Mishra,Male,52,"410, Nehru Street, Srinagar",+91-7693483697,Sri Lankan,Arrested,2020-10-20
19923,Amit Pillai,Male,18,"105, MG Road, Varanasi",+91-8495198483,Indian,Convicted,2020-12-15
19924,Divya Mishra,Female,25,"247, MG Road, Thane",+91-8960611265,Indian,Convicted,2023-07-02
19925,Suresh Pandey,Male,62,"534, MG Road, Srinagar",+91-7479928711,Pakistani,Convicted,2019-04-04
19926,Radha Patel,Female,43,"517, Gandhi Nagar, Nashik",+91-9633893117,Indian,Absconding,2022-12-23
19927,Suresh Singh,Male,37,"609, Patel Colony, Jaipur",+91-8636827076,Indian,Absconding,2021-01-07
19928,Kiran Mishra,Male,18,"64, Shivaji Marg, Faridabad",+91-9475343656,Indian,At Large,2021-02-16
19929,Arun Shah,Male,49,"422, MG Road, Rajkot",+91-7242121954,Indian,Arrested,2020-09-07
19930,Radha Kumar,Female,19,"586, Gandhi Nagar, Hyderabad",+91-7120594042,Indian,Convicted,2020-07-15
19931,Pradeep Bose,Male,19,"648, Patel Colony, Kalyan",+91-8117492744,Pakistani,Absconding,2022-08-26
19932,Naveen Pillai,Male,18,"882, Shivaji Marg, Rajkot",+91-9691318904,Indian,Absconding,2019-12-17
19933,Kiran Gupta,Male,54,"39, MG Road, Meerut",+91-8712307744,Indian,At Large,2020-07-22
19934,Pradeep Iyer,Male,49,"166, Shivaji Marg, Pune",+91-8847835135,Indian,Absconding,2022-06-29
19935,Deepak Kumar,Male,47,"887, Patel Colony, Thane",+91-9418931212,Indian,Acquitted,2019-02-23
19936,Amit Joshi,Male,62,"530, Shivaji Marg, Visakhapatnam",+91-8391689670,Indian,At Large,2020-11-17
19937,Sushma Verma,Female,31,"348, MG Road, Srinagar",+91-7615225762,Indian,Absconding,2020-03-03
19938,Naveen Gupta,Male,39,"723, Patel Colony, Ahmedabad",+91-7435594148,Sri Lankan,Acquitted,2020-01-23
19939,Seema Chopra,Female,31,"834, Shivaji Marg, Kalyan",+91-8616683446,Indian,Acquitted,2019-11-26
19940,Girish Pandey,Male,41,"191, Patel Colony, Kanpur",+91-9672334582,Indian,At Large,2021-12-25
19941,Rajesh Chopra,Male,58,"532, Nehru Street, Thane",+91-7188265658,Indian,Convicted,2020-10-05
19942,Padma Tiwari,Female,58,"101, MG Road, Thane",+91-8170180864,Indian,Acquitted,2020-02-18
19943,Kavita Sharma,Female,56,"385, Nehru Street, Visakhapatnam",+91-8370328361,Indian,Convicted,2022-01-01
19944,Arun Pillai,Male,29,"279, Shivaji Marg, Varanasi",+91-8753453700,Indian,Acquitted,2020-03-22
19945,Kiran Rao,Male,33,"523, Patel Colony, Jaipur",+91-8849195593,Indian,Absconding,2023-10-07
19946,Pradeep Reddy,Male,51,"161, MG Road, Hyderabad",+91-7166522453,Indian,Absconding,2020-07-02
19947,Anita Rao,Female,19,"321, Nehru Street, Faridabad",+91-7803729615,Pakistani,Acquitted,2021-03-21
19948,Geeta Patel,Female,58,"463, Shivaji Marg, Bhopal",+91-7347129846,Indian,Acquitted,2021-11-30
19949,Rekha Gupta,Female,46,"597, Gandhi Nagar, Pune",+91-8637555423,Indian,Absconding,2022-12-20
19950,Anjali Chopra,Female,27,"877, Shivaji Marg, Bhopal",+91-8836745953,Indian,Arrested,2023-04-11
19951,Vikram Gupta,Male,38,"615, Shivaji Marg, Faridabad",+91-9268810629,Indian,Absconding,2021-03-09
19952,Padma Mehta,Female,30,"338, Nehru Street, Visakhapatnam",+91-8815648853,Indian,Arrested,2021-08-29
19953,Nitin Patel,Male,28,"821, Shivaji Marg, Rajkot",+91-7684851478,Indian,Absconding,2020-08-05
19954,Sushma Patel,Female,31,"182, Shivaji Marg, Thane",+91-8242343098,Indian,At Large,2019-05-09
19955,Kiran Das,Male,27,"111, Gandhi Nagar, Varanasi",+91-7268574961,Indian,Absconding,2020-02-04
19956,Priya Pillai,Female,33,"800, MG Road, Rajkot",+91-9804709602,Indian,At Large,2021-04-06
19957,Rekha Pillai,Female,59,"92, Gandhi Nagar, Faridabad",+91-7777862222,Indian,Acquitted,2021-02-24
19958,Radha Tiwari,Female,35,"166, Patel Colony, Indore",+91-9046591580,Indian,Acquitted,2023-11-09
19959,Sushma Shah,Female,29,"227, Patel Colony, Ghaziabad",+91-7026409203,Pakistani,Arrested,2023-09-07
19960,Rahul Mehta,Male,48,"297, MG Road, Ghaziabad",+91-7421105872,Indian,Acquitted,2020-07-19
19961,Meena Das,Female,41,"277, Shivaji Marg, Ahmedabad",+91-8077832221,Indian,Absconding,2019-12-15
19962,Rani Iyer,Female,20,"58, Shivaji Marg, Chennai",+91-8113409885,Indian,At Large,2020-04-18
19963,Anjali Bose,Female,29,"501, MG Road, Surat",+91-7622781477,Indian,Convicted,2020-03-05
19964,Dinesh Shah,Male,28,"712, Nehru Street, Vasai",+91-8888354437,Indian,Arrested,2019-04-24
19965,Neha Joshi,Female,60,"337, Gandhi Nagar, Thane",+91-7505283634,Indian,Convicted,2019-11-23
19966,Manoj Mehta,Male,48,"467, Nehru Street, Visakhapatnam",+91-9008402756,Indian,At Large,2023-10-29
19967,Manoj Tiwari,Male,52,"715, Gandhi Nagar, Kalyan",+91-9889848158,Indian,Acquitted,2023-06-04
19968,Nitin Iyer,Male,41,"17, Nehru Street, Faridabad",+91-9622946643,Indian,Acquitted,2021-07-05
19969,Sushma Reddy,Female,33,"210, Nehru Street, Indore",+91-9585128663,Nepali,Absconding,2019-12-02
19970,Kiran Singh,Male,33,"256, Gandhi Nagar, Hyderabad",+91-8067660808,Sri Lankan,Acquitted,2019-07-25
19971,Sunil Pillai,Male,49,"303, MG Road, Chennai",+91-9933794044,Indian,Arrested,2019-05-20
19972,Seema Reddy,Female,62,"716, Gandhi Nagar, Rajkot",+91-8196048886,Indian,Acquitted,2020-05-17
19973,Vinod Tiwari,Male,37,"433, Shivaji Marg, Meerut",+91-9229578250,Indian,At Large,2019-06-25
19974,Sunil Das,Male,20,"354, MG Road, Pune",+91-7410130990,Indian,Arrested,2022-09-13
19975,Pooja Reddy,Female,59,"714, Patel Colony, Hyderabad",+91-8357038268,Indian,Acquitted,2020-12-02
19976,Sunil Mishra,Male,24,"494, Shivaji Marg, Agra",+91-7190839700,Indian,Arrested,2023-08-07
19977,Radha Joshi,Female,21,"51, Gandhi Nagar, Faridabad",+91-7786687635,Indian,Convicted,2023-07-28
19978,Ravi Pandey,Male,47,"824, Shivaji Marg, Kolkata",+91-7410234230,Indian,Absconding,2021-04-20
19979,Pradeep Pandey,Male,33,"19, Patel Colony, Lucknow",+91-9374524808,Indian,At Large,2020-08-04
19980,Harish Patel,Male,26,"56, Nehru Street, Hyderabad",+91-9274971313,Nepali,At Large,2021-01-17
19981,Sushma Chopra,Female,21,"942, Shivaji Marg, Indore",+91-8339277577,Indian,Absconding,2023-12-09
19982,Amit Patel,Male,53,"505, MG Road, Varanasi",+91-8855439611,Nepali,Absconding,2019-09-30
19983,Harish Mehta,Male,58,"431, Patel Colony, Lucknow",+91-9742207763,Indian,Arrested,2023-05-20
19984,Kavita Mishra,Female,48,"977, MG Road, Ahmedabad",+91-9675739505,Indian,Arrested,2021-02-22
19985,Anjali Gupta,Female,38,"297, Nehru Street, Delhi",+91-8492155831,Sri Lankan,At Large,2021-04-10
19986,Suresh Shah,Male,61,"642, Nehru Street, Kanpur",+91-7552815534,Indian,Arrested,2023-10-09
19987,Nisha Mehta,Female,26,"235, Patel Colony, Jaipur",+91-7819718761,Indian,Acquitted,2022-07-28
19988,Neha Nair,Female,40,"104, Patel Colony, Jaipur",+91-9135204478,Indian,At Large,2022-06-05
19989,Amit Shah,Male,32,"936, Gandhi Nagar, Surat",+91-7268954979,Indian,Arrested,2021-01-17
19990,Kiran Joshi,Male,32,"719, Nehru Street, Ghaziabad",+91-9046761770,Indian,Acquitted,2021-04-01
19991,Ravi Gupta,Male,21,"858, Gandhi Nagar, Mumbai",+91-8129755511,Indian,Absconding,2023-07-29
19992,Amit Sharma,Male,56,"79, Gandhi Nagar, Meerut",+91-8813521512,Indian,Acquitted,2023-08-08
19993,Amit Sharma,Male,36,"237, Nehru Street, Visakhapatnam",+91-8225363695,Indian,At Large,2023-10-05
19994,Kiran Gupta,Male,63,"715, Nehru Street, Bhopal",+91-7026977589,Indian,Absconding,2023-11-19
19995,Rekha Joshi,Female,39,"655, Gandhi Nagar, Delhi",+91-8106513338,Indian,Arrested,2019-11-12
19996,Anita Rao,Female,36,"698, Patel Colony, Patna",+91-7636954833,Indian,Acquitted,2021-12-09
19997,Deepak Singh,Male,24,"164, Nehru Street, Meerut",+91-9130461488,Nepali,Absconding,2020-10-14
19998,Rajesh Bose,Male,25,"380, Nehru Street, Lucknow",+91-8567557120,Indian,Arrested,2023-06-26
19999,Vikram Sharma,Male,50,"493, Shivaji Marg, Varanasi",+91-8876502375,Indian,Absconding,2023-01-24
20000,Priya Reddy,Female,39,"919, Gandhi Nagar, Meerut",+91-7013122945,Indian,Acquitted,2019-09-18
20001,Rekha Pandey,Female,34,"632, Gandhi Nagar, Srinagar",+91-7386676087,Indian,At Large,2022-10-01
20002,Naveen Kumar,Male,34,"354, Nehru Street, Kolkata",+91-7806709582,Pakistani,At Large,2021-03-30
20003,Radha Kumar,Female,25,"271, Patel Colony, Ludhiana",+91-8066392427,Indian,Arrested,2019-04-20
20004,Kavita Singh,Female,54,"123, Gandhi Nagar, Lucknow",+91-9716258146,Indian,Convicted,2023-12-23
20005,Rani Sharma,Female,43,"296, Gandhi Nagar, Chennai",+91-8988820634,Indian,Acquitted,2022-09-12
20006,Rahul Kumar,Male,60,"998, MG Road, Jaipur",+91-9672832834,Sri Lankan,Convicted,2020-01-18
20007,Kavita Singh,Female,40,"624, Gandhi Nagar, Mumbai",+91-9433291914,Indian,At Large,2021-03-21
20008,Pooja Shah,Female,61,"613, Shivaji Marg, Bhopal",+91-9379041362,Indian,Acquitted,2021-03-19
20009,Asha Mishra,Female,64,"614, MG Road, Mumbai",+91-7263692160,Indian,Acquitted,2020-06-01
20010,Deepak Mehta,Male,31,"285, Patel Colony, Mumbai",+91-7508806088,Indian,Convicted,2020-12-24
20011,Nitin Nair,Male,45,"335, MG Road, Delhi",+91-7237430059,Indian,Absconding,2021-08-03
20012,Arun Iyer,Male,25,"75, Patel Colony, Mumbai",+91-9594383919,Indian,Convicted,2023-05-25
20013,Sunil Pillai,Male,34,"856, MG Road, Delhi",+91-9499535366,Indian,Absconding,2022-04-14
20014,Priya Pillai,Female,57,"567, Patel Colony, Bhopal",+91-8645531205,Indian,Convicted,2019-10-27
20015,Girish Chopra,Male,37,"257, MG Road, Meerut",+91-7644436818,Indian,Convicted,2021-03-26
20016,Lakshmi Joshi,Female,58,"366, Shivaji Marg, Faridabad",+91-8125977348,Indian,Arrested,2019-06-29
20017,Amit Gupta,Male,61,"794, Shivaji Marg, Srinagar",+91-9333980488,Indian,Absconding,2020-03-16
20018,Dinesh Joshi,Male,52,"779, MG Road, Lucknow",+91-8529751002,Indian,Absconding,2023-11-24
20019,Seema Joshi,Female,41,"24, Shivaji Marg, Bangalore",+91-9100767903,Indian,Convicted,2021-02-09
20020,Ajay Kumar,Male,61,"653, Nehru Street, Lucknow",+91-7397421256,Indian,Absconding,2019-07-24
20021,Padma Tiwari,Female,49,"839, MG Road, Agra",+91-7870970499,Indian,Acquitted,2021-10-11
20022,Anita Verma,Female,28,"529, Gandhi Nagar, Thane",+91-9840755760,Indian,Absconding,2021-07-06
20023,Pradeep Gupta,Male,64,"250, Shivaji Marg, Indore",+91-7398672642,Indian,Convicted,2019-01-08
20024,Seema Gupta,Female,19,"363, MG Road, Bangalore",+91-9371262727,Indian,At Large,2023-04-20
20025,Vikram Chopra,Male,53,"826, MG Road, Ahmedabad",+91-8514140705,Indian,Convicted,2020-04-14
20026,Pooja Rao,Female,51,"417, Patel Colony, Bhopal",+91-7697141228,Indian,Arrested,2021-11-17
20027,Meena Bose,Female,57,"650, Shivaji Marg, Kalyan",+91-7927367832,Indian,Convicted,2019-08-24
20028,Vikram Pillai,Male,63,"819, Shivaji Marg, Bangalore",+91-7445476409,Indian,At Large,2021-07-17
20029,Girish Verma,Male,28,"33, Shivaji Marg, Faridabad",+91-7345403115,Indian,Acquitted,2023-08-18
20030,Priya Mishra,Female,57,"828, Nehru Street, Kanpur",+91-7680665844,Indian,Arrested,2020-01-11
20031,Sunil Tiwari,Male,36,"95, Gandhi Nagar, Nashik",+91-9651552488,Indian,Convicted,2019-07-28
20032,Priya Bose,Female,40,"289, MG Road, Kolkata",+91-9690050520,Indian,Arrested,2022-02-11
20033,Rajesh Sharma,Male,33,"421, Nehru Street, Visakhapatnam",+91-9377889073,Indian,At Large,2023-09-01
20034,Pradeep Kumar,Male,18,"30, Gandhi Nagar, Bangalore",+91-9508549221,Indian,Convicted,2023-01-17
20035,Rahul Nair,Male,49,"837, Patel Colony, Bhopal",+91-7030083537,Indian,Convicted,2019-09-28
20036,Kavita Reddy,Female,34,"213, Nehru Street, Vasai",+91-8486375383,Indian,Arrested,2022-03-12
20037,Lakshmi Verma,Female,35,"452, Shivaji Marg, Bhopal",+91-8795183958,Indian,Absconding,2022-08-24
20038,Harish Pillai,Male,27,"624, Shivaji Marg, Mumbai",+91-7671944272,Indian,Acquitted,2021-01-15
20039,Rahul Mehta,Male,55,"830, Shivaji Marg, Nagpur",+91-8023614041,Bangladeshi,At Large,2021-11-21
20040,Vikram Mishra,Male,20,"260, Gandhi Nagar, Visakhapatnam",+91-7886190718,Indian,At Large,2022-10-24
20041,Pooja Rao,Female,64,"811, Shivaji Marg, Jaipur",+91-8670694690,Pakistani,Arrested,2019-12-26
20042,Vinod Iyer,Male,62,"785, Patel Colony, Vasai",+91-7823555216,Indian,Absconding,2022-06-27
20043,Anjali Nair,Female,51,"480, Shivaji Marg, Mumbai",+91-9643414703,Indian,Convicted,2022-10-05
20044,Kiran Bose,Male,28,"125, Shivaji Marg, Vasai",+91-8515469046,Nepali,Arrested,2020-09-08
20045,Anjali Kumar,Female,60,"811, Patel Colony, Ghaziabad",+91-7658762270,Indian,Acquitted,2023-03-16
20046,Dinesh Rao,Male,47,"421, Shivaji Marg, Pune",+91-8559201013,Indian,Arrested,2020-12-05
20047,Deepak Tiwari,Male,34,"861, Shivaji Marg, Visakhapatnam",+91-7577465675,Indian,At Large,2022-02-20
20048,Divya Chopra,Female,63,"584, Nehru Street, Rajkot",+91-7664838699,Indian,Acquitted,2022-05-10
20049,Sunita Chopra,Female,30,"385, Nehru Street, Chennai",+91-8257959281,Indian,Absconding,2021-08-21
20050,Sushma Joshi,Female,55,"85, Shivaji Marg, Srinagar",+91-7535450512,Indian,Acquitted,2022-10-06
20051,Radha Nair,Female,63,"923, Patel Colony, Thane",+91-8969539146,Indian,At Large,2019-01-26
20052,Arun Mishra,Male,26,"430, Nehru Street, Rajkot",+91-9992397570,Indian,Convicted,2022-11-04
20053,Ravi Pandey,Male,48,"759, MG Road, Srinagar",+91-7949035546,Pakistani,Arrested,2023-10-23
20054,Meena Mishra,Female,23,"299, Shivaji Marg, Kalyan",+91-7673608741,Indian,Arrested,2021-07-24
20055,Anita Reddy,Female,21,"126, Nehru Street, Delhi",+91-8486392196,Indian,Acquitted,2022-11-12
20056,Padma Das,Female,46,"994, Patel Colony, Visakhapatnam",+91-8620169283,Indian,Acquitted,2023-04-22
20057,Seema Rao,Female,19,"453, Shivaji Marg, Ghaziabad",+91-8752860172,Indian,Convicted,2020-10-20
20058,Kiran Reddy,Male,55,"852, Nehru Street, Surat",+91-9971991127,Nepali,Absconding,2023-08-29
20059,Anita Shah,Female,53,"998, Patel Colony, Bhopal",+91-8967349461,Sri Lankan,Absconding,2019-05-14
20060,Arun Tiwari,Male,37,"937, Shivaji Marg, Indore",+91-9597187973,Indian,Arrested,2019-02-21
20061,Meena Chopra,Female,29,"559, Shivaji Marg, Srinagar",+91-7017316664,Indian,Absconding,2019-08-23
20062,Kiran Reddy,Male,53,"809, MG Road, Pune",+91-8058898949,Indian,Convicted,2020-01-22
20063,Ajay Kumar,Male,24,"996, Shivaji Marg, Nashik",+91-8362446003,Indian,Absconding,2023-02-04
20064,Divya Reddy,Female,31,"349, Nehru Street, Mumbai",+91-8955838865,Indian,Acquitted,2020-06-06
20065,Suresh Sharma,Male,49,"533, MG Road, Srinagar",+91-9812385291,Indian,Convicted,2019-08-10
20066,Pooja Verma,Female,48,"428, Shivaji Marg, Ludhiana",+91-7460653748,Indian,Acquitted,2019-03-16
20067,Sunita Mehta,Female,41,"585, Gandhi Nagar, Surat",+91-8623009438,Indian,Arrested,2022-09-15
20068,Pradeep Rao,Male,59,"210, Gandhi Nagar, Jaipur",+91-9089101259,Indian,Arrested,2020-03-08
20069,Lakshmi Bose,Female,59,"412, Patel Colony, Delhi",+91-8634385855,Pakistani,Arrested,2020-01-19
20070,Kiran Bose,Male,28,"564, Patel Colony, Rajkot",+91-9665620405,Indian,Acquitted,2022-05-23
20071,Anjali Chopra,Female,27,"132, MG Road, Hyderabad",+91-9893779852,Nepali,Absconding,2020-08-21
20072,Meena Bose,Female,47,"433, MG Road, Visakhapatnam",+91-7733867472,Indian,At Large,2019-12-28
20073,Rekha Patel,Female,18,"801, Patel Colony, Ghaziabad",+91-9019290646,Bangladeshi,Arrested,2023-02-13
20074,Ajay Kumar,Male,61,"755, Patel Colony, Chennai",+91-8205114248,Indian,Arrested,2019-11-20
20075,Usha Mishra,Female,33,"344, Gandhi Nagar, Chennai",+91-9187191574,Indian,Arrested,2023-01-10
20076,Vinod Sharma,Male,47,"456, Shivaji Marg, Ludhiana",+91-9791517589,Indian,Acquitted,2023-03-22
20077,Asha Reddy,Female,53,"318, MG Road, Vasai",+91-8783333395,Indian,Absconding,2022-10-01
20078,Nitin Iyer,Male,54,"821, Shivaji Marg, Nashik",+91-8397856933,Indian,Absconding,2022-03-01
20079,Radha Shah,Female,42,"339, Patel Colony, Meerut",+91-9724030925,Indian,Convicted,2020-11-11
20080,Pooja Rao,Female,35,"598, Patel Colony, Visakhapatnam",+91-8121166806,Indian,Absconding,2021-09-20
20081,Rahul Iyer,Male,36,"917, Patel Colony, Jaipur",+91-9697757324,Indian,At Large,2021-08-26
20082,Nisha Singh,Female,62,"707, Shivaji Marg, Hyderabad",+91-7589360933,Bangladeshi,Convicted,2021-10-06
20083,Suresh Pandey,Male,35,"471, Nehru Street, Nashik",+91-7498602962,Indian,At Large,2020-04-01
20084,Sanjay Verma,Male,63,"51, Patel Colony, Faridabad",+91-9028643065,Indian,At Large,2020-06-15
20085,Seema Chopra,Female,56,"950, Gandhi Nagar, Kanpur",+91-7924954601,Indian,Absconding,2022-10-05
20086,Pooja Verma,Female,35,"663, MG Road, Ahmedabad",+91-7947105520,Indian,Acquitted,2021-06-23
20087,Neha Mishra,Female,26,"994, Nehru Street, Hyderabad",+91-9832333393,Indian,At Large,2020-07-24
20088,Pooja Rao,Female,38,"151, Gandhi Nagar, Hyderabad",+91-9370404029,Indian,At Large,2023-11-26
20089,Arun Iyer,Male,52,"628, Patel Colony, Srinagar",+91-8664559066,Indian,Absconding,2023-10-01
20090,Arun Gupta,Male,51,"552, Gandhi Nagar, Nashik",+91-8971417066,Indian,At Large,2023-04-26
20091,Ravi Tiwari,Male,30,"452, Shivaji Marg, Bangalore",+91-7685004088,Indian,Absconding,2023-03-28
20092,Nisha Das,Female,53,"488, Gandhi Nagar, Nagpur",+91-7098478308,Indian,Absconding,2020-01-22
20093,Neha Joshi,Female,25,"791, Patel Colony, Faridabad",+91-9167445142,Indian,Convicted,2019-12-19
20094,Priya Tiwari,Female,18,"643, Patel Colony, Varanasi",+91-7593227488,Indian,At Large,2022-06-09
20095,Usha Patel,Female,59,"325, Patel Colony, Nashik",+91-7385711902,Bangladeshi,Arrested,2023-06-24
20096,Deepak Nair,Male,37,"624, Shivaji Marg, Faridabad",+91-9081623350,Indian,Convicted,2023-09-27
20097,Meena Shah,Female,39,"170, Gandhi Nagar, Srinagar",+91-9730879365,Indian,At Large,2022-01-18
20098,Deepak Verma,Male,35,"732, Gandhi Nagar, Surat",+91-8701835334,Indian,Arrested,2019-12-31
20099,Sanjay Tiwari,Male,46,"108, Nehru Street, Ludhiana",+91-7268919990,Indian,At Large,2020-04-19
20100,Ravi Tiwari,Male,27,"494, Nehru Street, Kanpur",+91-9389159237,Indian,Convicted,2020-11-22
20101,Seema Pandey,Female,19,"472, Nehru Street, Indore",+91-7737990234,Bangladeshi,Absconding,2022-08-22
20102,Asha Pandey,Female,61,"551, Nehru Street, Ludhiana",+91-9692208306,Indian,Absconding,2021-06-18
20103,Sunil Iyer,Male,20,"499, Patel Colony, Hyderabad",+91-8082588690,Indian,Convicted,2021-12-06
20104,Meena Reddy,Female,22,"38, Shivaji Marg, Kolkata",+91-7898855874,Bangladeshi,Acquitted,2023-12-16
20105,Priya Kumar,Female,43,"119, Patel Colony, Bangalore",+91-7951272522,Indian,Acquitted,2022-12-12
20106,Sunil Singh,Male,26,"84, Nehru Street, Visakhapatnam",+91-8049477409,Indian,Acquitted,2022-02-08
20107,Anita Mishra,Female,28,"819, Shivaji Marg, Bangalore",+91-9996904647,Indian,Acquitted,2021-04-27
20108,Asha Singh,Female,40,"49, Shivaji Marg, Delhi",+91-7757852401,Indian,Convicted,2019-05-23
